CustomerID,Age,Family size,Restaurant Rating,Delivery Rating,No. of orders placed,Delivery Time,Order Value,Ease and convenient_encoded,Self Cooking_encoded,Health Concern_encoded,Late Delivery_encoded,Poor Hygiene_encoded,Bad past experience_encoded,More Offers and Discount_encoded,Maximum wait time_encoded,Influence of rating_encoded,Gender_Male,Marital Status_Prefer not to say,Marital Status_Single,Occupation_House wife,Occupation_Self Employeed,Occupation_Student,Educational Qualifications_Ph.D,Educational Qualifications_Post Graduate,Educational Qualifications_School,Educational Qualifications_Uneducated,Frequently used Medium_Food delivery apps,Frequently used Medium_Walk-in,Frequently used Medium_Web browser,Frequently ordered Meal category_Dinner,Frequently ordered Meal category_Lunch,Frequently ordered Meal category_Snacks,Perference_Non Veg foods (Lunch / Dinner),Perference_Sweets,Perference_Veg foods (Breakfast / Lunch / Dinner)
CUS000319,29,6,3,1,23,42.0,1,4,5,2,2,2,2,5,2.0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
CUS000320,22,1,1,4,124,45.0,2,3,4,3,4,5,3,4,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000321,30,5,2,1,62,21.0,2,4,4,4,3,2,4,4,2.0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000322,19,6,1,1,175,46.0,1,4,2,4,4,5,2,3,1.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000323,24,3,2,4,67,60.0,2,4,3,4,4,2,2,4,2.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
CUS000324,32,5,4,2,137,40.0,2,4,3,4,4,2,4,2,1.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
CUS000325,31,2,2,2,166,41.0,2,4,2,4,3,4,4,4,1.0,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
CUS000326,28,4,1,3,234,64.0,1,4,2,3,1,4,2,4,1.0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000327,34,1,1,5,139,49.0,3,2,4,2,4,2,4,2,3.0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUS000328,28,3,3,4,100,15.0,3,4,2,4,1,4,2,2,1.0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CUS000329,29,1,3,2,157,26.0,1,4,4,3,2,4,2,5,2.0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000330,28,3,4,2,35,66.0,2,4,2,3,4,4,4,4,1.0,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
CUS000331,35,1,1,2,194,54.0,2,1,2,5,3,3,5,4,2.0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
CUS000332,26,1,5,2,207,17.0,1,4,4,3,4,1,3,5,3.0,3,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000333,23,2,5,4,32,36.0,2,4,2,2,4,5,2,3,3.0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000334,19,2,1,4,120,24.0,2,1,3,3,2,2,4,2,2.0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
CUS000335,35,3,4,4,225,62.0,3,4,5,2,2,4,4,5,1.0,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000336,18,6,3,5,221,17.0,1,2,4,2,2,3,3,3,2.0,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000337,33,2,3,3,151,19.0,2,4,4,4,2,4,4,5,1.0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
CUS000338,24,3,4,2,197,17.0,1,4,4,4,3,4,5,4,,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000339,30,1,5,3,254,17.0,2,4,5,3,4,4,4,4,1.0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
CUS000340,22,6,5,1,104,35.0,2,5,2,4,2,2,4,4,1.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000341,18,4,1,5,111,72.0,2,4,2,3,4,3,3,5,2.0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
CUS000342,32,2,1,3,111,39.0,2,4,2,4,3,3,3,2,,3,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000343,27,4,3,3,172,59.0,2,4,3,4,3,4,4,4,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
CUS000344,26,3,4,3,67,26.0,3,5,1,2,2,5,2,4,3.0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
CUS000345,23,5,3,4,162,59.0,3,4,4,3,5,3,2,4,4.0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000346,30,4,4,1,80,55.0,2,5,4,2,3,5,5,4,2.0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS000347,18,5,5,2,222,26.0,2,5,1,2,2,4,2,1,1.0,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000348,18,2,3,2,232,26.0,1,5,2,3,4,2,5,4,2.0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000349,33,2,5,4,214,35.0,3,4,4,1,3,4,4,5,2.0,3,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
CUS000350,22,2,4,5,228,63.0,2,2,2,4,4,2,4,2,1.0,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
CUS000351,29,6,5,5,167,29.0,2,4,3,2,3,2,3,3,1.0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS000352,28,4,5,2,130,47.0,2,5,4,5,2,5,2,4,1.0,3,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
CUS000353,31,2,5,5,35,44.0,3,4,2,1,5,4,4,2,1.0,3,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
CUS000354,26,3,3,3,46,72.0,1,4,5,5,2,4,5,5,4.0,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000355,27,1,4,1,38,32.0,3,4,3,3,4,3,3,4,1.0,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
CUS000356,26,5,2,2,51,50.0,3,4,3,5,4,2,5,4,1.0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUS000357,32,4,5,3,219,55.0,1,5,3,4,5,3,2,3,1.0,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000358,32,1,4,2,28,38.17907444668008,2,4,1,4,4,5,2,4,1.0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000359,28,2,4,2,87,68.0,1,4,4,1,3,3,3,4,3.0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000360,26,2,4,4,169,56.0,1,2,4,2,3,4,4,1,3.0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
CUS000361,33,4,5,5,166,56.0,1,2,4,2,3,3,4,4,2.0,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000362,30,3,1,5,77,57.0,2,4,3,2,4,4,4,5,3.0,3,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
CUS000363,18,4,5,2,156,55.0,3,3,4,1,3,2,2,3,3.0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
CUS000364,21,3,2,1,247,54.0,2,5,4,5,4,2,5,4,1.0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000365,20,5,2,1,165,29.0,3,1,2,2,2,5,1,5,4.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
CUS000366,31,2,5,3,255,48.0,1,4,2,3,4,3,3,3,2.0,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000367,18,1,1,2,44,39.0,2,4,2,3,3,2,4,5,3.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
CUS000368,29,3,5,4,159,40.0,3,4,4,4,4,5,2,3,1.0,3,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
CUS000369,21,1,5,1,127,60.0,1,4,3,2,3,2,2,4,1.0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000370,35,5,2,5,68,18.0,1,2,4,2,2,2,3,2,2.0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS000371,29,1,1,4,194,35.0,1,4,4,3,3,5,2,3,1.0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000372,19,6,3,3,42,40.0,1,2,2,5,4,3,4,4,1.0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
CUS000373,25,4,4,1,75,45.0,1,4,2,4,3,3,5,5,1.0,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000374,19,1,2,5,179,52.0,2,4,4,5,2,5,2,4,2.0,3,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000375,35,6,3,4,168,31.0,2,4,2,4,3,3,2,4,2.0,3,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUS000376,31,3,5,1,52,48.0,2,4,1,3,4,4,2,2,2.0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
CUS000377,33,4,5,2,91,40.0,2,4,4,4,4,5,2,5,3.0,3,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
CUS000378,19,4,2,3,34,72.0,3,4,2,4,2,5,2,4,2.0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS000379,27,3,2,2,43,63.0,3,4,2,2,4,4,2,5,2.0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS000380,20,4,1,4,122,50.0,1,4,4,5,4,4,4,5,1.0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000381,27,6,1,4,181,38.0,2,4,3,5,4,2,2,3,2.0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000382,33,2,2,3,83,11.0,3,4,4,2,4,4,2,5,1.0,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
CUS000383,25,3,2,5,144,60.0,3,4,4,1,1,2,3,2,1.0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000384,33,3,2,2,38,59.0,3,4,4,4,5,3,2,4,1.0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000385,26,3,2,3,218,23.0,3,4,4,2,4,5,4,4,1.0,3,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
CUS000386,26,1,5,5,231,21.0,1,2,4,2,4,2,4,4,2.0,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
CUS000387,33,2,5,3,85,50.0,2,3,4,4,4,5,2,5,3.0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
CUS000388,28,4,2,1,84,29.0,3,2,4,4,3,3,3,4,,3,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
CUS000389,23,6,5,5,165,40.0,2,4,2,5,3,4,3,2,2.0,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000390,18,6,4,5,143,17.0,1,4,4,2,2,3,2,4,4.0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
CUS000391,29,5,5,3,238,50.0,3,4,5,5,1,4,4,4,1.0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
CUS000392,34,5,2,2,237,40.0,1,4,5,5,2,3,4,5,2.0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
CUS000393,28,5,4,5,60,14.0,3,5,4,3,4,3,2,5,1.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
CUS000394,32,3,4,1,60,19.0,3,4,4,5,4,4,2,4,1.0,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000395,27,5,2,2,58,23.0,3,2,4,4,4,3,3,5,2.0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000396,35,4,1,5,53,19.0,3,4,4,4,2,2,2,5,2.0,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
CUS000397,28,1,3,1,75,52.0,3,4,4,3,3,2,3,3,2.0,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000398,28,4,5,5,102,28.0,3,5,4,3,2,2,2,3,2.0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000399,19,3,3,1,192,57.0,2,2,4,4,3,5,2,4,2.0,3,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000400,32,6,4,5,203,21.0,3,5,2,4,3,2,2,2,2.0,3,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
CUS000401,20,1,5,5,82,54.0,2,4,5,4,5,5,2,3,2.0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
CUS000402,31,3,3,3,122,41.0,1,4,5,2,4,1,2,5,2.0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
CUS000403,18,5,1,4,162,48.0,1,2,2,3,1,4,4,4,2.0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000404,25,1,1,4,190,43.0,3,4,3,4,4,2,4,3,1.0,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000405,18,4,4,5,229,29.0,1,4,1,4,3,4,3,3,3.0,3,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
CUS000406,22,5,3,1,27,18.0,3,4,4,5,4,3,4,4,3.0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
CUS000407,31,6,1,3,206,16.0,1,4,2,3,1,1,1,5,1.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
CUS000408,33,5,4,5,113,36.0,3,4,3,2,1,2,3,3,2.0,3,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
CUS000409,18,6,1,5,177,41.0,3,5,2,4,5,4,2,5,1.0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000410,18,4,2,2,42,56.0,1,5,2,2,4,4,2,4,1.0,3,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
CUS000411,23,4,4,3,45,40.0,1,4,4,4,3,1,2,4,2.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
CUS000412,25,5,1,1,104,47.0,1,4,5,3,2,2,2,4,4.0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000413,28,5,2,3,75,30.0,1,4,4,2,3,1,1,2,4.0,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
CUS000414,25,1,2,4,98,36.0,3,4,4,2,1,1,4,4,2.0,2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
CUS000415,26,6,3,5,45,26.0,2,2,2,3,4,3,4,2,4.0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS000416,35,4,1,3,155,52.0,3,2,4,4,1,3,2,4,2.0,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000417,31,6,1,5,225,56.0,3,4,3,5,1,4,2,4,1.0,3,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
CUS000418,27,6,2,2,89,15.0,3,2,3,2,1,4,2,5,2.0,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
CUS000419,29,4,4,2,101,19.0,2,1,2,3,4,5,2,5,2.0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
CUS000420,32,6,2,3,239,55.0,3,4,2,1,5,2,3,4,1.0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000421,35,4,3,4,251,17.0,2,4,2,2,4,2,4,3,1.0,3,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
CUS000422,35,2,3,5,62,21.0,1,4,4,4,3,3,3,5,2.0,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
CUS000423,35,6,2,5,117,39.0,1,5,3,1,3,3,4,5,1.0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
CUS000424,19,3,4,3,93,44.0,1,4,2,2,4,5,4,4,,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
CUS000425,28,1,1,3,32,63.0,1,4,1,2,3,2,3,5,2.0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000426,32,3,2,4,38,22.0,2,4,4,2,4,2,1,3,2.0,3,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000427,31,3,5,4,139,26.0,2,4,2,4,3,4,3,4,1.0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
CUS000428,33,2,4,3,67,50.0,3,2,3,3,3,2,3,5,1.0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
CUS000429,30,1,3,2,168,39.0,1,4,4,3,4,4,3,3,3.0,3,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
CUS000430,35,3,2,1,185,30.0,3,4,4,3,3,5,1,5,1.0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
CUS000431,21,5,1,3,211,62.0,1,4,2,2,1,4,3,4,,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000432,25,4,1,3,110,70.0,1,2,4,5,2,4,4,2,4.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000433,27,2,2,4,57,42.0,3,2,4,5,2,2,3,3,1.0,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
CUS000434,24,2,3,3,102,43.0,2,3,4,2,3,4,2,2,2.0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000435,26,6,3,5,182,26.0,3,4,1,5,3,4,3,5,3.0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
CUS000436,27,1,1,5,221,12.0,3,4,5,4,4,5,5,5,2.0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000437,27,6,4,2,191,20.0,3,4,4,2,2,3,4,5,1.0,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
CUS000438,32,1,5,4,207,32.0,1,4,2,3,4,5,3,3,2.0,2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
CUS000439,27,3,1,4,105,62.0,2,2,3,4,3,3,3,3,2.0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000440,32,3,5,3,86,33.0,2,5,4,1,5,4,2,4,1.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000441,31,4,2,1,153,27.0,2,4,4,4,3,4,3,4,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000442,27,2,2,1,112,62.0,1,4,4,4,3,3,3,4,2.0,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
CUS000443,22,4,4,2,243,57.0,2,4,2,2,4,4,5,5,1.0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000444,35,2,5,4,232,25.0,3,1,2,4,4,4,5,2,2.0,3,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000445,26,1,3,5,136,35.0,1,5,4,5,4,2,2,5,2.0,3,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
CUS000446,27,3,1,5,150,38.17907444668008,3,4,4,4,3,3,5,5,1.0,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
CUS000447,33,2,5,4,189,17.0,1,4,3,4,4,2,5,4,,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS000448,20,5,4,1,186,49.0,1,4,4,2,1,3,4,4,2.0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
CUS000449,22,5,2,5,185,19.0,1,2,1,2,5,1,4,5,3.0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
CUS000450,35,3,2,1,227,17.0,1,5,1,2,4,3,5,4,3.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000451,29,6,5,2,181,42.0,1,4,4,4,4,2,3,3,2.0,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
CUS000452,30,4,5,5,42,45.0,3,4,2,2,2,2,2,2,2.0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
CUS000453,22,2,4,5,233,69.0,1,2,2,2,4,3,4,1,2.0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
CUS000454,25,5,3,4,72,22.0,1,2,4,2,4,5,4,2,1.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS000455,23,6,4,4,91,19.0,2,4,4,2,2,4,2,5,2.0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000456,28,2,1,1,253,42.0,2,4,4,2,3,2,4,4,3.0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
CUS000457,21,6,2,3,117,59.0,3,4,4,4,4,5,4,2,,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000458,29,3,3,3,181,39.0,2,4,5,2,2,3,2,4,2.0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS000459,23,5,4,4,121,28.0,1,5,3,2,4,3,4,2,,3,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
CUS000460,23,6,2,4,148,15.0,3,4,5,5,3,2,2,1,2.0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
CUS000461,26,1,4,5,156,31.0,2,3,2,4,4,3,3,4,2.0,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
CUS000462,23,3,2,5,126,21.0,3,4,2,3,4,2,2,4,1.0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000463,27,4,5,2,152,45.0,3,5,4,2,2,4,2,2,1.0,3,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000464,35,5,4,5,65,19.0,3,2,2,4,4,2,2,5,2.0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000465,28,2,5,1,253,17.0,3,4,1,4,1,5,2,5,4.0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
CUS000466,29,3,2,1,232,33.0,3,4,5,5,1,5,4,5,2.0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000467,28,5,4,5,99,42.0,2,4,4,4,3,3,2,3,,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000468,30,4,5,5,197,21.0,1,3,4,4,5,3,2,5,2.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000469,18,6,1,2,248,35.0,2,2,2,5,3,2,4,5,2.0,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
CUS000470,23,5,2,4,32,64.0,3,4,4,2,4,3,2,4,2.0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
CUS000471,28,1,5,2,78,66.0,1,4,1,4,4,2,2,2,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000472,26,3,2,4,189,47.0,1,4,2,3,2,2,5,5,1.0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000473,32,4,1,1,33,47.0,1,3,2,2,3,2,2,4,1.0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000474,18,2,1,3,231,17.0,1,5,4,4,5,2,4,2,3.0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
CUS000475,22,5,2,4,211,59.0,3,4,2,2,3,4,2,5,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000476,30,3,1,1,170,22.0,1,5,2,2,4,5,4,5,1.0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
CUS000477,23,4,1,1,217,31.0,2,4,2,5,3,4,3,4,4.0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
CUS000478,26,2,1,1,149,39.0,2,4,2,2,4,4,3,2,,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
CUS000479,20,6,5,1,226,59.0,1,5,3,2,4,2,1,5,3.0,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
CUS000480,21,5,4,1,189,21.0,2,5,4,5,4,3,4,3,1.0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000481,35,3,5,2,210,41.0,3,4,4,2,4,3,2,5,2.0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
CUS000482,27,4,4,5,95,45.0,1,3,4,3,5,3,2,4,1.0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000483,34,6,3,4,49,55.0,1,4,2,2,5,2,3,5,1.0,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
CUS000484,32,6,5,5,111,34.0,1,4,2,4,2,1,2,5,1.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CUS000485,22,2,5,3,240,42.0,2,4,2,4,5,4,4,4,1.0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUS000486,31,3,3,2,72,20.0,3,2,4,3,2,2,2,3,3.0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CUS000487,34,1,4,5,196,32.0,2,5,1,2,4,5,2,5,,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
CUS000488,29,2,5,1,164,43.0,3,4,4,4,1,2,1,3,1.0,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
